timestamp,market,direction,action,price,edge,stake,probability,profit_usdc,modus2026-03-17 16:27:35,"Bitcoin Up or Down - March 17, 11:25AM-11:30AM ET",DOWN,BUY,0.21,0.1158,1.54,0.3258,0,DRY
2026-03-17 17:22:27,"Bitcoin Up or Down - March 17, 12:20PM-12:25PM ET",DOWN,SELL_TP,0.24,0,1.0,0,0.0909,DRY,0
2026-03-17 17:22:27,"Bitcoin Up or Down - March 17, 12:20PM-12:25PM ET",DOWN,BUY,0.24,0.1447,1.0,0.3847,0,DRY,0.252
2026-03-17 17:22:29,"Bitcoin Up or Down - March 17, 12:20PM-12:25PM ET",DOWN,SELL_TP,0.26,0,1.0,0,0.0833,DRY,0
2026-03-17 17:22:29,"Bitcoin Up or Down - March 17, 12:20PM-12:25PM ET",DOWN,BUY,0.26,0.124,1.0,0.384,0,DRY,0.273
2026-03-17 17:22:36,"Bitcoin Up or Down - March 17, 12:20PM-12:25PM ET",DOWN,SELL_TP,0.29,0,1.0,0,0.1154,DRY,0
2026-03-17 17:22:36,"Bitcoin Up or Down - March 17, 12:20PM-12:25PM ET",DOWN,BUY,0.29,0.1826,1.0,0.4726,0,DRY,0.3045
2026-03-17 17:22:38,"Bitcoin Up or Down - March 17, 12:20PM-12:25PM ET",DOWN,SELL_TP,0.35,0,1.0,0,0.2069,DRY,0
2026-03-17 17:22:38,"Bitcoin Up or Down - March 17, 12:20PM-12:25PM ET",DOWN,BUY,0.35,0.1256,1.0,0.4756,0,DRY,0.3675
2026-03-17 17:22:41,"Bitcoin Up or Down - March 17, 12:20PM-12:25PM ET",DOWN,SELL_TP,0.37,0,1.0,0,0.0571,DRY,0
2026-03-17 17:22:41,"Bitcoin Up or Down - March 17, 12:20PM-12:25PM ET",DOWN,BUY,0.37,0.1458,1.0,0.5158,0,DRY,0.3885
2026-03-17 17:22:43,"Bitcoin Up or Down - March 17, 12:20PM-12:25PM ET",DOWN,SELL_TP,0.39,0,1.0,0,0.0541,DRY,0
2026-03-17 17:22:43,"Bitcoin Up or Down - March 17, 12:20PM-12:25PM ET",DOWN,BUY,0.39,0.1089,1.0,0.4989,0,DRY,0.4095
